"","matchId","type","duration","nGroups","maxPlace","nPlayers","nWinners"
"34122","b64dc94f57a092","duo-fpp",1372,42,45,90,2
"34123","b64f0ad719a7d6","solo",2192,95,96,96,1
"34124","b65023913498cd","duo-fpp",1799,47,49,96,2
"34125","b6502f740c4fbc","squad",1317,28,28,98,3
"34126","b652747bfc108d","squad-fpp",1373,25,25,89,4
"34127","b654be9917b466","squad-fpp",1455,29,30,99,3
"34128","b6557368dc965a","squad-fpp",1302,25,26,96,3
"34129","b656a37a9077be","solo-fpp",1445,92,95,95,1
"34130","b656c0ae2a443a","solo-fpp",1444,95,97,97,1
"34131","b6572cde0d3c34","squad",1507,30,30,93,4
"34132","b6576ebc52a2a1","squad",1310,16,18,56,4
"34133","b658c6c66341b5","solo-fpp",1444,95,98,98,1
"34134","b659e2c8668410","squad-fpp",1345,31,32,98,4
"34135","b65a91551bae9a","solo-fpp",1389,89,94,94,1
"34136","b65ab51264422b","duo-fpp",1327,47,49,98,2
"34137","b65b8f68fbc4c4","squad-fpp",1919,28,29,93,2
"34138","b65d982a726fba","squad-fpp",1853,26,27,94,3
"34139","b65de9055327e0","squad-fpp",1971,30,30,96,3
"34140","b65e8e6c672afd","squad",1485,28,28,94,3
"34141","b6627801e88a32","duo-fpp",1379,44,47,93,2
"34142","b6641ea2c35407","squad-fpp",1395,29,29,100,4
"34143","b66617f31b53c5","squad",1320,27,29,91,4
"34144","b6674b5434b913","duo-fpp",1373,47,47,93,2
"34145","b668316ae83680","duo-fpp",1337,45,48,95,2
"34146","b6685aa972e3a9","solo",1981,93,98,98,1
"34147","b668d0b34e1426","squad-fpp",1972,27,28,92,3
"34148","b669c7f82fe256","duo-fpp",1367,46,46,89,2
"34149","b66c6ba249ca18","squad-fpp",1286,28,29,94,4
"34150","b670aa4ddd61a2","normal-duo-fpp",1033,5,5,10,2
"34151","b6728ce2ce685b","duo-fpp",1350,47,49,97,2
"34152","b6753c81ea1411","squad-fpp",1764,27,30,96,4
"34153","b67aac615e4a37","squad-fpp",1808,28,28,98,4
"34154","b67b67dba17011","solo",1870,89,94,94,1
"34155","b67bc326b16387","squad-fpp",1375,27,29,96,4
"34156","b67c6c94d9c4b1","squad",1470,25,28,96,2
"34157","b67cdc54f663ff","squad-fpp",1857,24,25,90,4
"34158","b681600797ca9d","squad-fpp",1836,25,28,90,4
"34159","b6839ecc0b99f0","squad-fpp",1530,28,30,93,4
"34160","b685d882f1310f","duo",1903,43,46,90,2
"34161","b687a257992b25","squad-fpp",1378,24,26,90,3
"34162","b687b5fb1b8bd1","squad",1384,23,26,89,2
"34163","b688dc1b36a283","squad-fpp",1378,25,27,93,3
"34164","b68a152e9ed994","squad-fpp",1352,26,27,90,4
"34165","b68c92152c38d8","squad-fpp",1905,28,28,92,2
"34166","b68cc2ed939b26","squad-fpp",1364,27,27,86,2
"34167","b68d78b8123266","duo-fpp",1868,46,47,93,2
"34168","b68ea317281026","squad-fpp",2152,28,28,95,4
"34169","b68fb59e7b0b0d","duo-fpp",1344,49,49,98,2
"34170","b697cccba85b51","squad-fpp",1885,27,27,96,3
"34171","b6997081e44d95","squad-fpp",1804,24,26,90,4
"34172","b69a14540f739a","duo-fpp",1877,45,47,92,2
"34173","b69cbf19d349c3","squad-fpp",1409,29,30,97,4
"34174","b69d18aae3d4cf","squad-fpp",1357,28,28,94,4
"34175","b69d711282fb2f","squad-fpp",1411,27,28,96,3
"34176","b69f455d1d5c46","duo",1250,39,48,93,2
"34177","b6a0006b0a56ad","duo-fpp",1381,47,48,93,2
"34178","b6a0190833e513","squad",1382,29,29,98,3
"34179","b6a20680ea0a05","duo-fpp",1772,46,48,95,2
"34180","b6a29c16a16b6f","solo-fpp",1371,93,95,95,1
"34181","b6a2d888205bc3","duo-fpp",1810,46,48,95,2
"34182","b6a2fadcb0b369","solo",1411,93,96,96,1
"34183","b6a474b8337abc","squad-fpp",1823,23,28,93,4
"34184","b6a56b13b45dd7","squad-fpp",1775,30,30,99,4
"34185","b6a831bb3a9039","squad-fpp",1329,24,24,87,4
"34186","b6aa41426c0fd7","duo-fpp",1499,46,48,93,2
"34187","b6aa5e252c1b6c","squad-fpp",1345,28,28,93,3
"34188","b6ac7ade5a8443","squad-fpp",1344,27,27,92,4
"34189","b6b23c73fbc36a","squad-fpp",1892,27,29,98,4
"34190","b6b2a32d3f51af","squad",1265,29,30,96,3
"34191","b6b3feadfe8413","squad-fpp",1377,29,29,96,3
"34192","b6b43ca51c7141","squad",1412,27,28,98,4
"34193","b6b4f6c3c1b352","duo-fpp",1848,45,47,91,2
"34194","b6b6848ff81624","squad-fpp",1372,27,27,97,4
"34195","b6b69baf7ce47d","solo-fpp",1362,85,90,90,1
"34196","b6b8398d569b13","duo-fpp",2037,49,50,98,2
"34197","b6b922dbc27127","solo-fpp",1382,96,97,97,1
"34198","b6ba09db83bf04","duo-fpp",1974,43,46,91,2
"34199","b6bbc4bcc886d1","squad-fpp",1405,31,31,97,2
"34200","b6be6e7b613dad","squad-fpp",1811,26,27,95,4
"34201","b6bf069d093a5c","solo-fpp",1383,97,99,99,1
"34202","b6bf1d3c51ebbd","squad-fpp",1353,31,31,93,4
"34203","b6c9f295668ec2","duo-fpp",1872,45,47,94,2
"34204","b6cae8954c6525","squad",1402,26,28,98,3
"34205","b6cb6d4c88068b","squad",1368,31,31,100,2
"34206","b6cef3c6f81ce2","duo-fpp",1430,50,50,99,2
"34207","b6cf5c17c26f4d","squad-fpp",1410,28,28,95,3
"34208","b6cfe91cc77331","solo",1451,93,96,96,1
"34209","b6d1300a5ab476","squad",1411,32,32,91,4
"34210","b6d20d6161646d","solo",1439,95,96,96,1
"34211","b6d55d442cf89f","duo-fpp",2066,49,49,97,2
"34212","b6d7d61f505054","duo-fpp",1391,44,47,92,2
"34213","b6d84fa1fa2919","squad-fpp",1892,27,28,95,4
"34214","b6e04ebf4ea6fc","duo",1384,46,47,94,2
"34215","b6e08c6bc51d19","duo",1882,48,49,97,2
"34216","b6e1d5d4f70797","squad-fpp",1356,28,29,97,4
"34217","b6e5873aaa22e6","squad-fpp",1381,28,29,97,3
"34218","b6e7557a70b5d8","duo-fpp",1476,47,47,92,2
"34219","b6e8ce6abd0d03","squad-fpp",1406,25,26,91,4
"34220","b6e931f17ae649","solo-fpp",1402,98,99,99,1
"34221","b6e9d793ccddf5","squad",1979,25,28,93,4
"34222","b6ea2fed01ae1e","duo",1858,45,47,94,2
"34223","b6ec804fa1adbe","squad-fpp",1321,26,27,90,3
"34224","b6ed4543963d3f","squad-fpp",1351,29,29,98,4
"34225","b6eefcd74f1dde","squad-fpp",1844,27,27,98,4
"34226","b6efd820c53b7b","squad-fpp",1343,29,29,99,4
"34227","b6efe67f97a500","squad-fpp",1347,28,29,99,4
"34228","b6eff7fca7f75c","duo",2005,45,47,92,2
"34229","b6f03eae6e4b21","solo-fpp",1226,98,98,98,1
"34230","b6f1500cd6ba15","squad",2074,25,26,94,4
"34231","b6f1f80cc030f9","solo-fpp",1904,94,94,94,1
"34232","b6f34c96dd3bc1","duo-fpp",1824,48,48,95,2
"34233","b6f62d921fafd4","squad-fpp",1353,26,27,96,4
"34234","b6f85de45b048f","squad-fpp",1767,29,29,97,4
"34235","b6f8bcf37af383","solo-fpp",1315,93,94,94,1
"34236","b6f8efef91b654","squad",1820,28,29,96,4
"34237","b6faf5ec32b9dc","solo-fpp",2017,93,95,95,1
"34238","b6fbb7458e6833","squad-fpp",1939,27,27,96,4
"34239","b6fd24afe6dfd5","squad-fpp",1308,28,28,100,2
"34240","b6feddf0b7013f","solo-fpp",1368,97,98,98,1
"34241","b703043844bb1f","duo",1749,44,46,91,2
"34242","b7054262959804","solo-fpp",1927,97,99,99,1
"34243","b7060d9feb7cb3","squad",1442,26,27,95,2
"34244","b7066bd321c69c","duo-fpp",1930,47,48,96,2
"34245","b7080b3c2a16a6","squad",1971,27,27,93,4
"34246","b709a302d5433a","squad-fpp",1803,27,27,95,4
"34247","b70b70a9e2ce0d","squad",1721,25,25,91,4
"34248","b70bb362c7d618","squad",1401,25,28,89,4
"34249","b70c385856ce4d","squad",1209,26,27,93,4
"34250","b70cd3db21d527","solo-fpp",1349,92,94,94,1
"34251","b70d4e9d96743f","squad-fpp",1388,28,28,96,4
"34252","b70f2324912f28","squad",1981,26,27,97,4
"34253","b710541e67ea01","duo-fpp",1860,44,48,94,2
"34254","b710ce86c4571a","squad-fpp",1888,30,31,95,4
"34255","b712f7831f51f5","squad-fpp",1286,26,28,95,2
"34256","b7131cfba2aeea","squad-fpp",1358,27,28,99,4
"34257","b7134bc06140b4","duo-fpp",1836,47,50,98,2
"34258","b7138d4ed77d81","solo",1808,2,15,15,2
"34259","b71aa5730d5613","duo",1378,45,48,94,2
"34260","b71b6f8f790440","squad",1886,17,19,68,3
"34261","b71ba7a2729b75","squad-fpp",1816,26,27,99,4
"34262","b71cb04edc0e83","squad-fpp",1217,28,28,99,3
"34263","b71e2325d566da","squad-fpp",1379,31,32,93,4
"34264","b71e423cba7fb8","squad-fpp",1788,28,28,91,4
"34265","b71e545bf8f436","squad-fpp",1302,28,28,94,4
"34266","b71f991460d0cb","squad-fpp",1355,28,30,97,3
"34267","b7207f96250134","duo-fpp",1405,48,49,98,2
"34268","b720dd1f8fb715","squad-fpp",1377,27,29,89,4
"34269","b720f2e36cbbde","squad",1316,26,27,96,4
"34270","b721b14b2cde44","squad",1774,26,27,91,3
"34271","b721f3694b9fbe","solo-fpp",1312,89,93,93,1
"34272","b7255af43e5cff","squad-fpp",1856,26,27,94,4
"34273","b7267c4b6ac7e9","solo",1406,98,99,99,1
"34274","b72c5e3fc8b635","squad-fpp",1382,28,28,95,4
"34275","b72d544dc58d27","solo-fpp",1353,94,96,96,1
"34276","b72d68a3b60966","duo-fpp",1352,46,47,94,2
"34277","b72d70ac242824","squad",1427,25,27,93,2
"34278","b72ed56e644a12","squad-fpp",1423,27,28,99,4
"34279","b7301d8c6fccd2","duo-fpp",1853,45,47,93,2
"34280","b73050a692ee4e","squad",2154,25,27,96,3
"34281","b7306d4d8f5440","squad-fpp",1796,30,30,97,4
"34282","b7316fc8f0f64a","squad",1917,29,29,100,2
"34283","b731a9a49524b9","solo",1892,95,97,97,1
"34284","b731d6488f0132","squad-fpp",1884,27,29,97,3
"34285","b731e10b386d20","squad-fpp",1367,27,27,98,4
"34286","b7322aed5338a6","solo-fpp",1374,92,95,95,1
"34287","b7334b38761d78","squad",1371,25,26,97,4
"34288","b733df4433e536","solo-fpp",2000,93,97,97,1
"34289","b73e791e66fe57","squad-fpp",1411,30,30,96,4
"34290","b741e1fa745146","squad-fpp",1928,27,27,91,3
"34291","b7420f5ff2f6c5","squad-fpp",1381,27,28,98,3
"34292","b742b3289e5643","squad-fpp",1309,28,29,98,4
"34293","b74342c2709bda","squad-fpp",1957,30,30,95,4
"34294","b744c74ee48571","squad",1388,28,29,94,4
"34295","b744d6766cf973","squad-fpp",1404,28,29,98,4
"34296","b747ed3792611c","squad",1401,31,31,98,3
"34297","b74972f579ebe2","solo",1373,94,95,95,1
"34298","b749eeb3d5e32b","squad-fpp",1352,28,28,92,4
"34299","b74a3d26827f94","squad",1883,24,27,95,3
"34300","b74afeadb38da3","duo-fpp",1748,48,48,96,2
"34301","b74e7b50253556","squad-fpp",1460,28,28,96,4
"34302","b74f0be3f39c2b","duo-fpp",1325,46,49,97,2
"34303","b74f71d758dacc","duo",1326,47,49,98,2
"34304","b74fb8af541cc2","duo-fpp",1886,43,45,89,2
"34305","b7526a0197bbb3","squad-fpp",1728,27,29,96,4
"34306","b7529ea5749076","squad-fpp",1397,27,27,97,4
"34307","b752a9db0aa662","squad-fpp",1322,26,28,96,4
"34308","b752e67954aa0a","squad",1352,25,27,92,3
"34309","b754d11ecb0265","duo-fpp",1760,46,47,93,2
"34310","b75507e042857d","solo",1457,98,99,99,1
"34311","b7564beb6b86a5","solo",1485,93,96,96,1
"34312","b7578cae98badd","duo-fpp",1379,49,49,97,2
"34313","b7583be6583fe1","squad-fpp",1468,28,28,97,3
"34314","b75872000aa8a0","duo-fpp",1385,44,46,89,2
"34315","b758d8bb7498e4","solo-fpp",1943,87,88,88,1
"34316","b7590e634b1baf","squad",1378,26,26,94,4
"34317","b75985fe48fdfb","solo-fpp",1894,92,95,95,1
"34318","b75a3fdb31633d","duo-fpp",1351,47,47,94,2
"34319","b75d9a41ebe66b","squad-fpp",1913,30,30,98,3
"34320","b75dee38c2eda7","squad",1855,27,27,90,3
"34321","b7603029dcde14","squad-fpp",1287,30,31,93,3
"34322","b76165367fc92e","squad",1762,27,28,94,3
"34323","b7625dfd6d69f5","squad-fpp",1891,28,28,98,2
"34324","b763035036dd80","duo-fpp",1719,43,48,93,2
"34325","b7642e6e2c7ed1","solo-fpp",1404,99,99,99,1
"34326","b7678c56df2f25","duo-fpp",1375,46,47,92,2
"34327","b769c2cf7e64af","duo-fpp",1760,45,47,94,2
"34328","b76bbe1892d670","squad",1323,27,28,99,4
"34329","b76bd760dcb228","solo",1371,94,94,94,1
"34330","b76c1d1b3896a2","squad-fpp",1350,28,29,94,2
"34331","b76fb4b738cd6b","squad-fpp",1344,27,28,94,4
"34332","b7708e90e9c36b","squad-fpp",1350,24,25,92,4
"34333","b770f2ca9041f7","squad-fpp",1879,30,31,94,3
"34334","b771f40f757e36","squad",1775,26,28,97,3
"34335","b772bdbb2f0cfd","squad-fpp",1766,27,27,91,2
"34336","b77321411d9524","duo-fpp",1406,49,49,98,2
"34337","b773d6cd352195","squad-fpp",1373,29,29,95,3
"34338","b7762b54892861","squad",1414,26,27,97,1
"34339","b77b60e5506207","squad-fpp",1393,28,28,97,3
"34340","b77ba178afda30","squad",1360,28,28,100,4
"34341","b7805314a73116","solo-fpp",1467,94,97,97,1
"34342","b7818635c07791","solo-fpp",1910,93,93,93,1
"34343","b782d9725c8d9c","solo-fpp",1384,95,98,98,1
"34344","b7834bde0dfb0c","duo-fpp",1395,45,46,90,2
"34345","b7839f99f542c2","normal-squad-fpp",1918,16,16,56,4
"34346","b783e4275ed190","squad",1886,25,25,81,3
"34347","b784e28d6b1495","duo-fpp",1870,44,48,93,2
"34348","b78529ac8669fc","duo-fpp",1367,49,49,98,2
"34349","b787af93994905","squad-fpp",1442,27,28,96,4
"34350","b78a81ee70fccd","squad",2186,27,27,98,3
"34351","b78b5354136176","duo-fpp",1369,43,44,87,2
"34352","b78c8f8c05f5cc","squad-fpp",1403,25,25,91,2
"34353","b78d5a931b0c3f","squad-fpp",1851,27,30,98,4
"34354","b792772be6a81c","duo-fpp",1413,48,49,96,2
"34355","b7939ed7b93b70","solo-fpp",1333,95,97,97,1
"34356","b793e9e5b4ec9d","squad",1409,29,29,91,3
"34357","b7946a98c0db1c","squad-fpp",1805,28,28,95,4
"34358","b79875e92ac5aa","duo-fpp",1363,48,48,96,2
"34359","b79a2e0b07c58f","duo-fpp",1822,48,48,96,2
"34360","b79da487a06b1f","duo",1805,47,48,94,2
"34361","b79e3b164a9220","squad-fpp",1832,28,29,94,3
"34362","b79ed961d37e7e","duo-fpp",1455,45,47,94,2
"34363","b79f3dc2f430cd","duo-fpp",1765,46,49,97,2
"34364","b7a24110f98746","squad-fpp",1294,25,27,95,4
"34365","b7a364e610c4f2","duo-fpp",1958,45,48,95,2
"34366","b7a4521b0a00a5","duo-fpp",1869,44,46,91,2
"34367","b7a4df7b87d491","solo",1971,95,95,95,1
"34368","b7a634c0c7e94f","squad",1333,27,27,94,3
"34369","b7aa749000d970","squad",1800,26,27,92,3
"34370","b7aae6df6f4649","squad-fpp",1399,28,29,93,4
"34371","b7af445b52545d","squad-fpp",1781,28,30,100,4
"34372","b7afbb61925f53","solo",1883,91,96,96,1
"34373","b7b1c7b2ae05e2","squad-fpp",1456,28,28,97,4
"34374","b7b3dc637e965f","squad",1363,29,31,98,4
"34375","b7b577a8c21c33","squad-fpp",1382,23,26,73,3
"34376","b7b5a3a982e674","squad-fpp",1412,25,26,92,3
"34377","b7b7aaa53adef3","squad-fpp",1461,30,31,98,4
"34378","b7ba2c601a081b","normal-squad-fpp",1954,15,15,60,4
"34379","b7bd42fe4e0ed6","squad-fpp",1776,29,30,100,3
"34380","b7c03772706e72","solo-fpp",1997,91,95,95,1
"34381","b7c1d54d1f607c","squad",1390,26,26,89,3
"34382","b7c902f325f6c1","squad-fpp",1318,27,28,92,3
"34383","b7c99df9c71cdb","squad-fpp",1357,27,28,92,4
"34384","b7ca29ae07651b","squad-fpp",1449,28,29,95,4
"34385","b7cee59a745a4e","squad-fpp",1318,28,28,97,3
"34386","b7d00b8b7c4cd8","duo-fpp",1751,45,47,94,2
"34387","b7d09979565863","duo-fpp",1385,48,49,96,2
"34388","b7d1dedfb7f8f7","solo",1424,96,99,99,1
"34389","b7d22e5ab8aaf1","solo-fpp",1882,86,90,90,1
"34390","b7d3c58a08fc5c","squad",1386,26,27,92,3
"34391","b7d6b5dc958e27","squad-fpp",1307,30,30,95,3
"34392","b7d8e17bc0af3c","squad",1872,26,27,93,4
"34393","b7dbdb787fc369","duo-fpp",1327,45,48,95,2
"34394","b7dd2c4f10909c","squad-fpp",1415,27,28,96,3
"34395","b7dd5ea72e6a0e","squad-fpp",1863,24,24,81,3
"34396","b7ddc94049a967","squad-fpp",1371,28,30,95,4
"34397","b7e033c21ffbc5","squad-fpp",1928,28,29,100,4
"34398","b7e0eaf00b8afb","squad-fpp",1733,27,27,91,4
"34399","b7e207377a14ba","duo-fpp",1978,43,46,91,2
"34400","b7e325953b1939","solo",1466,82,97,97,1
"34401","b7e482039eaaab","duo",1437,46,50,98,2
"34402","b7e4c762da6cc6","duo-fpp",1398,47,49,95,2
"34403","b7e6243eeb0ae3","squad-fpp",1392,26,27,97,4
"34404","b7e63d2016c9f7","squad",1111,22,25,90,3
"34405","b7e89d5e0f95ac","duo-fpp",1964,45,48,96,2
"34406","b7e9ce6f365f4b","solo",1396,92,93,93,1
"34407","b7eb6c6caa5100","squad-fpp",1284,27,28,94,4
"34408","b7eb7b7cfbaceb","duo-fpp",1772,45,47,94,2
"34409","b7ed86c35a9e3a","solo-fpp",1428,95,99,99,1
"34410","b7ee45c7d8c5af","squad-fpp",1901,27,27,91,3
"34411","b7f0c073046cae","squad-fpp",1892,28,28,98,4
"34412","b7f15fad3381e1","solo-fpp",1482,92,95,95,1
"34413","b7f3c006cd638f","duo-fpp",1376,44,45,88,2
"34414","b7f6086a9c7836","squad",1389,26,28,96,3
"34415","b7f68d1a5a462d","solo-fpp",1327,89,91,91,1
"34416","b7f7057f353013","squad",1375,28,28,98,3
"34417","b7f7692812bfc0","duo-fpp",1874,46,48,95,2
"34418","b7f77b5181bb44","squad-fpp",1797,28,29,90,3
"34419","b7f862d2c29ba7","squad-fpp",1860,31,31,96,4
"34420","b7f867f790be07","solo-fpp",1446,93,94,94,1
"34421","b7fb34149c781c","duo-fpp",1452,48,48,95,2
"34422","b7fbc75e9a7a83","squad-fpp",1759,16,16,56,4
"34423","b7ffdb5d6fd23e","squad",1362,30,30,96,4
"34424","b800995ec11d30","squad-fpp",1759,28,29,98,4
"34425","b80474b6d6b3e7","solo-fpp",2010,93,95,95,1
"34426","b808d647e1ca9f","squad-fpp",1326,27,28,100,4
"34427","b80cc4adf10090","squad-fpp",1850,27,29,93,2
"34428","b80d0c268b5a89","squad-fpp",1685,28,30,99,4
"34429","b8102c2a7d3153","duo-fpp",1484,47,49,95,2
"34430","b810db9914491b","squad",1533,28,29,95,2
"34431","b81476cf3021a4","solo",1833,85,91,91,1
"34432","b814d38bd8b716","duo",1908,44,46,90,2
"34433","b817e4700d8f55","duo",1397,40,47,90,2
"34434","b81890e1cfe779","solo-fpp",1766,96,98,98,1
"34435","b81ba19f0065e5","solo",1433,91,95,95,1
"34436","b81c1cfc57286e","duo-fpp",1926,47,48,96,2
"34437","b81d446d1d7b2d","squad-fpp",1387,28,28,97,3
"34438","b81e41859ea4da","squad-fpp",1320,29,30,98,4
"34439","b81e793ed72b9c","squad",1331,27,27,99,4
"34440","b820b554f2fb49","duo-fpp",1887,47,48,96,2
"34441","b824cd2bd5862a","duo-fpp",1919,42,46,92,2
"34442","b826d74051b2fd","duo-fpp",1397,47,47,92,2
"34443","b826f4d65c20a4","duo",1823,20,20,39,2
"34444","b829fdd1fa54b6","solo",1506,1,16,16,0
"34445","b82bd6c27e3c51","duo-fpp",1363,45,48,95,2
"34446","b82d57cc24f3e1","squad",1809,24,25,93,4
"34447","b83050c0d1dbae","solo",1421,99,99,99,1
"34448","b83104ec2ab0ae","squad-fpp",1361,25,26,95,4
"34449","b83125217c1a9a","squad-fpp",1452,26,28,97,4
"34450","b8313b492440e0","duo-fpp",1351,49,49,98,2
"34451","b83357376449f4","solo",1451,95,97,97,1
"34452","b83465f194c924","duo-fpp",1826,47,47,92,2
"34453","b8351a3674f8aa","squad",1872,27,30,95,3
"34454","b83561a2c93821","solo",1808,2,15,15,3
"34455","b8370ee89d20fb","squad-fpp",1717,27,27,90,4
"34456","b8370f983dbf60","squad-fpp",1345,24,24,84,4
"34457","b8393005e7fd93","duo-fpp",1365,47,48,95,2
"34458","b83cd178567dad","duo-fpp",1871,47,49,96,2
"34459","b83dbb1eabffbd","squad-fpp",1765,16,19,65,4
"34460","b83dc0d5cf545f","duo-fpp",1846,49,50,99,2
"34461","b83e2cc20f81a1","squad-fpp",1763,26,29,97,3
"34462","b83f26a358d938","duo-fpp",1337,44,46,89,2
"34463","b8423039888267","squad-fpp",1278,32,32,100,3
"34464","b84306bdbb73c3","solo-fpp",1831,88,93,93,1
"34465","b845873fcbe06f","duo",1903,49,50,98,2
"34466","b84600da86dd13","squad-fpp",1314,27,27,94,4
"34467","b84645b5f91eee","squad-fpp",1156,29,29,99,4
"34468","b847fb1b34d12b","squad-fpp",1875,22,22,67,4
"34469","b84cb5d220fd5a","solo-fpp",1429,88,91,91,1
"34470","b852f59b282683","duo-fpp",1871,46,48,95,2
"34471","b852f5b8d8dfab","duo",1388,44,45,90,2
"34472","b854116387dfbd","normal-solo-fpp",929,8,8,8,1
"34473","b85483195e970d","duo",1856,49,50,98,2
"34474","b8553dc9628dd0","squad-fpp",1414,28,29,98,4
"34475","b855d749f380f3","squad-fpp",1432,26,27,97,4
"34476","b8581a39a45380","squad-fpp",1865,24,26,95,4
"34477","b85b6749b1a237","squad-fpp",1365,26,27,97,3
"34478","b85c1b79e15a22","squad-fpp",1256,28,29,98,4
"34479","b85c4f9e479a22","squad-fpp",1344,27,27,95,4
"34480","b85f0f8470df18","duo",2034,45,49,91,2
"34481","b85f735d66fc11","squad-fpp",1749,25,27,93,4
"34482","b85ffa1723de8d","squad-fpp",1338,25,26,91,2
"34483","b86218f9f14165","squad-fpp",1382,28,28,92,3
"34484","b8627c9cf7e204","squad-fpp",1824,29,29,96,3
"34485","b863e1023e47f5","squad-fpp",1507,29,29,97,3
"34486","b867a0da0b530c","squad",1331,27,29,91,4
"34487","b86cb59920151c","duo-fpp",1887,49,49,95,2
"34488","b86d082f8835e7","squad",1367,25,27,90,4
"34489","b86f0e3347326a","squad",1348,27,27,99,3
"34490","b86f7f631e86b1","solo-fpp",1941,93,95,95,1
"34491","b87039ffb6ccdc","duo",1899,43,46,91,2
"34492","b871054a4083ae","solo-fpp",1425,98,98,98,1
"34493","b8725e8c116b1b","duo-fpp",1830,48,49,97,2
"34494","b87331ad0d3360","squad-fpp",1328,26,27,95,4
"34495","b8745a1c339c19","squad-fpp",1352,29,29,100,3
"34496","b875739d87f0cd","duo-fpp",1401,50,50,100,2
"34497","b87631bc781934","squad-fpp",1392,28,29,98,4
"34498","b876a491a49340","squad",1440,26,28,97,4
"34499","b87b11b046ba71","squad-fpp",1899,27,27,96,4
"34500","b87b19c52ed604","duo-fpp",1377,44,46,90,2
"34501","b87d5b593087f5","duo-fpp",1382,41,44,87,2
"34502","b87e530ff2e83d","squad-fpp",1745,26,29,90,4
"34503","b881a0db33d0f9","squad-fpp",1374,25,25,91,4
"34504","b88215b0d4f3c0","duo-fpp",1770,48,49,97,2
"34505","b88705434ddff4","squad",1858,23,26,93,4
"34506","b8871b83e88f1a","duo-fpp",1765,47,49,98,2
"34507","b8878d00bf87cf","squad-fpp",1363,27,27,95,4
"34508","b888ec05e8b783","duo-fpp",1389,48,49,97,2
"34509","b88e975decfe66","squad",1823,27,29,89,3
"34510","b88f33bf93fb45","duo-fpp",1334,42,45,88,2
"34511","b891b59f1424ca","squad",1950,25,28,95,1
"34512","b893067b8cd6c5","squad-fpp",1440,32,32,98,4
"34513","b89572e6a3085c","squad-fpp",1320,26,29,94,4
"34514","b8958f5339a5e2","duo",1881,47,48,93,2
"34515","b89692994e92f9","squad-fpp",1319,25,26,96,3
"34516","b8970245b9b364","solo-fpp",1451,97,97,97,1
"34517","b89b85c58842ef","solo",1902,91,93,93,1
"34518","b89d328507a52a","solo-fpp",2045,99,99,99,1
"34519","b89f2ae73fe946","squad-fpp",1873,28,32,94,3
"34520","b89ffca3bfb0b7","duo-fpp",1410,48,49,98,2
"34521","b8a0accb207456","squad-fpp",1369,29,31,92,2
"34522","b8a0b8ee083798","squad-fpp",1850,27,28,95,3
"34523","b8a2e79f2a7f0f","squad-fpp",1319,28,28,99,4
"34524","b8a39f8140aa81","squad-fpp",1852,25,26,91,4
"34525","b8a3c4f469c266","solo-fpp",1399,91,93,93,1
"34526","b8a40e72985a42","squad-fpp",1401,28,29,97,4
"34527","b8a66d5e3bf78b","solo",1952,88,92,92,1
"34528","b8a6763bfae1e6","squad-fpp",1373,29,30,97,4
"34529","b8a6d26f6263b3","squad-fpp",1351,27,27,93,3
"34530","b8a81c07e3f6cc","squad",1456,26,27,98,3
"34531","b8a943c0d165cc","solo-fpp",1302,97,98,98,1
"34532","b8a9a51b65b708","solo-fpp",1374,93,94,94,1
"34533","b8aaa3cd2d76bb","squad-fpp",1996,27,28,91,4
"34534","b8aaf5aea1554b","duo-fpp",1434,46,48,94,2
"34535","b8ab417006cbdb","solo-fpp",1289,96,97,97,1
"34536","b8ab7ca922e202","solo",1526,94,96,96,1
"34537","b8ab8e417ca788","solo-fpp",1890,86,87,87,1
"34538","b8abb2c8acc9a1","squad-fpp",1344,29,29,95,3
"34539","b8abc45398d498","squad",1969,29,30,99,4
"34540","b8ad056bf9734e","squad",1328,28,29,97,4
"34541","b8ad5080595a65","squad-fpp",1368,29,29,97,4
"34542","b8ae10e2b14362","duo",1335,43,47,93,2
"34543","b8ae245110f6e3","solo-fpp",1387,98,99,99,1
"34544","b8af88e16137db","squad-fpp",1958,29,29,98,4
"34545","b8b183aa7db720","squad-fpp",1563,29,29,97,2
"34546","b8b2badf513299","squad",1309,25,27,90,4
"34547","b8b3af8854bea7","duo-fpp",1283,47,49,98,2
"34548","b8b3d12a48f19d","squad-fpp",1259,28,28,96,4
"34549","b8b427134d7768","solo-fpp",1390,96,97,97,1
"34550","b8b6043d4ab33b","solo-fpp",1894,90,96,96,1
"34551","b8b734789d7226","squad-fpp",1406,28,28,94,3
"34552","b8b7afa8481329","squad",1374,27,27,98,4
"34553","b8b8387ce66ee2","squad",1969,26,30,92,3
"34554","b8ba2f0f9d8ce9","solo-fpp",1960,96,97,97,1
"34555","b8bbb435af08ed","duo",1362,47,49,98,2
"34556","b8bebe088306b6","solo-fpp",1417,93,94,94,1
"34557","b8beed21b7f7fc","squad-fpp",1907,26,27,96,4
"34558","b8bf600a1b9da9","normal-duo",885,9,9,16,2
"34559","b8bff5665d365b","squad-fpp",1818,30,30,96,4
"34560","b8c005993b6d9c","duo-fpp",1871,46,48,96,2
"34561","b8c2920c453875","squad-fpp",1323,30,31,99,3
"34562","b8c397fadbd3fa","squad-fpp",1843,30,30,95,4
